// Creator: RBR Ltd.
// Create time: 2026-07-20T06:51:36
// Instrument model firmware and serialID: RBRconcerto³ 1.160 241494
// Sample period: 0.5 second
// Processing history:
//	C:\Users\Domeau\Documents\MEDIMEER\Python\Somlit_rbr_toolbox\proc_data\rbr_concerto_profile_0_2026-05-20T07-19-59_to_2026-05-20T07-24-44.rsk opened using pyRSKtools v1.3.0.
//	Sea pressure calculated using an atmospheric pressure of 10.1325 dbar.
//	Zero-order hold corrected for channel(s) conductivity, temperature, pressure, par, sea_pressure, depth, salinity, speed_of_sound, specific_conductivity. Hold points were treated with interp.
//	Channel temperature aligned using lag(s) -0.045,-0.045 and shiftfill zeroorderhold
//	Depth calculated using the TEOS-10 library and a latitude of 49.3188 degrees
//	Profiling velocity calculated from depth, filtered with a windowLength of 3 samples.
//	Practical Salinity derived using TEOS-10 library
//	Potential density anomal derived using the TEOS-10 library.
//	Remove loops with the threshold of 0.05 m/s.
//	Binned with respect to depth using [30.625  0.75 ] boundaries with [0.25] m bin size.
// Comment: up CAST

// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    par(µmol/m²/s),    depth(m),    salinity(PSU),    density_anomaly(kg/m³),    cast_direction
2026-05-20T07:24:19.500,    45.87632369995117,    14.602079780655913,    24.45278549194336,    19.25,    38.09572231809546,    28.452545049388164,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    19.5,    nan,    nan,    u
2026-05-20T07:24:19.000,    45.82694625854492,    14.58395416487474,    22.72071647644043,    19.75,    38.067319618787465,    28.434634782135618,    u
2026-05-20T07:24:18.500,    45.800071716308594,    14.558394779451191,    21.346996307373047,    20.0,    38.067251407385974,    28.44024721816686,    u
2026-05-20T07:24:18.000,    45.793365478515625,    14.534255069564097,    20.103450775146484,    20.25,    38.08463087567381,    28.459017372205153,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    20.5,    nan,    nan,    u
2026-05-20T07:24:17.500,    45.79059982299805,    14.503417058032937,    18.55254554748535,    20.75,    38.11226817750391,    28.487190441773237,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    21.0,    nan,    nan,    u
2026-05-20T07:24:17.000,    45.75996780395508,    14.475002750870772,    16.997303009033203,    21.25,    38.11144131998979,    28.492834637273063,    u
2026-05-20T07:24:16.500,    45.73966979980469,    14.448784488835372,    15.730975151062012,    21.5,    38.11814676246303,    28.503805144456237,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    21.75,    nan,    nan,    u
2026-05-20T07:24:16.000,    45.71993637084961,    14.430695498245768,    14.674015998840332,    22.0,    38.11738469119791,    28.50720910665109,    u
2026-05-20T07:24:15.500,    45.71146774291992,    14.418807374779135,    13.617057800292969,    22.25,    38.12105124469727,    28.512668170665165,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    22.5,    nan,    nan,    u
2026-05-20T07:24:15.000,    45.70343780517578,    14.410565186757594,    12.539125442504883,    22.75,    38.12150182470632,    28.51484136644808,    u
2026-05-20T07:24:14.500,    45.69688034057617,    14.40140869282186,    11.607280731201172,    23.0,    38.12424723109839,    28.51898731953702,    u
2026-05-20T07:24:14.000,    45.69278335571289,    14.392048036097549,    10.87214469909668,    23.25,    38.129518524552225,    28.525128069256425,    u
2026-05-20T07:24:13.500,    45.68669891357422,    14.380985109135509,    10.19522762298584,    23.5,    38.13461165723171,    28.53150433221799,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    23.75,    nan,    nan,    u
2026-05-20T07:24:13.000,    45.68096923828125,    14.373864747118205,    9.414169311523438,    24.0,    38.13611553101774,    28.534242177812757,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    24.25,    nan,    nan,    u
2026-05-20T07:24:12.500,    45.675933837890625,    14.371927490457892,    8.606352806091309,    24.5,    38.13311915992863,    28.532365950610938,    u
2026-05-20T07:24:12.000,    45.6798210144043,    14.371629028348252,    7.914609432220459,    24.75,    38.13689683909354,    28.53536292064291,    u
2026-05-20T07:24:11.500,    45.67872619628906,    14.371584777836688,    7.371122360229492,    25.0,    38.135786175957314,    28.534523764558116,    u
2026-05-20T07:24:11.000,    45.67704772949219,    14.371915283147246,    6.740489959716797,    25.25,    38.1337433828956,    28.532883042072854,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    25.5,    nan,    nan,    u
2026-05-20T07:24:10.500,    45.67683029174805,    14.372253723093309,    6.007163047790527,    25.75,    38.13302574932262,    28.5322674154811,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    26.0,    nan,    nan,    u
2026-05-20T07:24:10.000,    45.676856994628906,    14.372117309598252,    5.288300037384033,    26.25,    38.132993032315404,    28.532286340971723,    u
2026-05-20T07:24:09.500,    45.67611312866211,    14.372073059086688,    4.647903919219971,    26.5,    38.13214662260716,    28.53165620861523,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    26.75,    nan,    nan,    u
2026-05-20T07:24:09.000,    45.68001937866211,    14.372042541508563,    4.1792683601379395,    27.0,    38.135664768080176,    28.534394708749687,    u
2026-05-20T07:24:08.500,    45.680389404296875,    14.372317504836246,    3.8747992515563965,    27.25,    38.13562331544573,    28.534310943085757,    u
2026-05-20T07:24:08.000,    45.678955078125,    14.37259490962606,    3.5692451000213623,    27.5,    38.13388264333487,    28.53291383530859,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    27.75,    nan,    nan,    u
2026-05-20T07:24:07.500,    45.6783447265625,    14.37320281972643,    3.2134287357330322,    28.0,    38.132552115483826,    28.53176378483431,    u
2026-05-20T07:24:07.000,    45.679832458496094,    14.373732604901306,    2.8818395137786865,    28.25,    38.133261925583184,    28.53220798032794,    u
2026-05-20T07:24:06.500,    45.67940902709961,    14.374667968600988,    2.5867719650268555,    28.5,    38.13178256777914,    28.53087105645227,    u
2026-05-20T07:22:59.000,    nan,    nan,    nan,    28.75,    nan,    nan,    u
2026-05-20T07:24:06.000,    45.67967987060547,    14.375755615066737,    2.3014676570892334,    29.0,    38.13079780338342,    28.529883357762856,    u
2026-05-20T07:24:05.500,    45.68752670288086,    14.376520995981991,    2.0816128253936768,    29.25,    38.13724919628392,    28.53471200508352,    u
2026-05-20T07:24:05.000,    45.6854362487793,    14.378475341480225,    1.9499884843826294,    29.5,    38.13325432887159,    28.53120327895249,    u
2026-05-20T07:24:04.500,    45.68447494506836,    14.378328857477754,    1.7858200073242188,    29.75,    38.13237603665811,    28.530565733775347,    u
2026-05-20T07:23:40.583,    45.688323974609375,    14.377615458215587,    1.64547864596049,    30.0,    38.13655512661328,    28.533961963776203,    u
2026-05-20T07:23:30.720,    45.69039569889103,    14.376302366513078,    1.5585131355234094,    30.25,    38.13972048417978,    28.536702057689876,    u
2026-05-20T07:23:36.461,    45.68777817946214,    14.374929598326652,    1.4825430099780743,    30.5,    38.1385614960122,    28.53611238532216,    u
